49.0,43.0,27.0,87.0,3.0,5.0,156.0,170.0,713.0,101.0,209.0,109.0,87.0,176.0,124.0,225.0,2446.0,56.0,6.0,318.0,511.0,63.0,281.0,142.0,28.0,9.0,74.0,41.0,3.0
27.0,12.0,27.0,48.0,1.0,4.0,102.0,99.0,426.0,60.0,63.0,55.0,63.0,133.0,89.0,87.0,1328.0,17.0,6.0,118.0,265.0,42.0,124.0,43.0,13.0,7.0,117.0,8.0,4.0
13.0,8.0,17.0,79.0,3.0,4.0,51.0,52.0,263.0,31.0,37.0,52.0,75.0,152.0,168.0,105.0,1064.0,41.0,2.0,95.0,245.0,51.0,268.0,31.0,15.0,8.0,246.0,6.0,3.0
28.0,13.0,25.0,140.0,4.0,2.0,5.0,59.0,269.0,67.0,29.0,45.0,222.0,333.0,188.0,151.0,832.0,114.0,1.0,129.0,425.0,68.0,241.0,16.0,7.0,7.0,624.0,112.0,7.0
23.0,36.0,53.0,232.0,7.0,10.0,8.0,107.0,365.0,88.0,23.0,38.0,425.0,442.0,317.0,279.0,958.0,343.0,1.0,203.0,431.0,76.0,239.0,17.0,29.0,21.0,743.0,54.0,10.0
29.0,259.0,66.0,378.0,14.0,13.0,11.0,101.0,915.0,395.0,57.0,59.0,1020.0,785.0,407.0,589.0,1133.0,39.0,3.0,303.0,512.0,79.0,391.0,29.0,74.0,8.0,5356.0,117.0,28.0
138.0,508.0,138.0,307.0,35.0,50.0,67.0,191.0,1388.0,315.0,35.0,47.0,1293.0,647.0,242.0,483.0,776.0,27.0,3.0,220.0,306.0,28.0,273.0,30.0,186.0,8.0,6041.0,72.0,37.0
309.0,617.0,387.0,591.0,73.0,236.0,210.0,591.0,3675.0,543.0,116.0,161.0,1995.0,1146.0,399.0,1153.0,1583.0,91.0,10.0,342.0,829.0,40.0,321.0,56.0,441.0,15.0,4188.0,196.0,113.0
396.0,446.0,431.0,965.0,168.0,291.0,315.0,1016.0,3149.0,903.0,192.0,324.0,1793.0,1434.0,471.0,1909.0,2035.0,151.0,4.0,495.0,744.0,95.0,327.0,69.0,724.0,24.0,2199.0,458.0,120.0
398.0,383.0,564.0,1868.0,183.0,296.0,344.0,1264.0,1843.0,1279.0,318.0,408.0,1553.0,1900.0,735.0,2889.0,3201.0,281.0,8.0,673.0,222.0,185.0,349.0,99.0,1139.0,32.0,1367.0,924.0,114.0
164.0,144.0,323.0,1010.0,130.0,223.0,157.0,682.0,723.0,527.0,275.0,244.0,601.0,1092.0,413.0,1575.0,2353.0,164.0,10.0,544.0,126.0,143.0,349.0,47.0,817.0,25.0,502.0,588.0,67.0
127.0,36.0,161.0,408.0,47.0,64.0,142.0,395.0,461.0,327.0,191.0,154.0,344.0,619.0,181.0,698.0,1745.0,131.0,5.0,338.0,81.0,145.0,231.0,20.0,450.0,12.0,149.0,185.0,24.0
116.0,12.0,75.0,78.0,18.0,6.0,93.0,230.0,297.0,155.0,78.0,65.0,190.0,309.0,140.0,221.0,1175.0,55.0,3.0,100.0,45.0,51.0,150.0,11.0,118.0,8.0,49.0,43.0,7.0
37.0,6.0,36.0,23.0,7.0,8.0,52.0,158.0,148.0,74.0,28.0,34.0,105.0,112.0,148.0,96.0,483.0,42.0,1.0,60.0,20.0,65.0,192.0,3.0,72.0,5.0,28.0,9.0,6.0
34.0,12.0,24.0,38.0,10.0,17.0,18.0,202.0,82.0,71.0,10.0,36.0,86.0,185.0,130.0,150.0,329.0,12.0,1.0,123.0,28.0,144.0,267.0,3.0,96.0,5.0,32.0,7.0,3.0
